ID,item_id,item_cnt_month
185287,10343,0
185288,10347,0
185289,10751,2
185290,12286,0
185291,51,0
185292,12503,0
185293,12541,0
185294,12927,0
185295,13718,2
185296,14151,0
185297,14064,0
185298,14126,0
185299,13397,2
185300,3028,2
185301,2425,0
185302,2861,0
185303,2866,0
185304,2883,0
185305,2884,0
185306,2791,2
185307,3758,0
185308,3760,0
185309,3832,2
185310,3862,2
185311,3908,0
185312,3945,2
185313,3755,0
185314,3673,0
185315,3689,2
185316,2050,2
185317,701,0
185318,719,0
185319,640,0
185320,794,0
185321,806,2
185322,639,0
185323,638,0
185324,491,2
185325,80,0
185326,91,0
185327,140,0
185328,249,0
185329,259,0
185330,353,0
185331,428,0
185332,478,0
185333,832,0
185334,835,0
185335,1582,2
185336,1586,3
185337,1816,2
185338,2040,2
185339,837,0
185340,1074,0
185341,1406,0
185342,8951,0
185343,12529,0
185344,13151,2
185345,12671,0
185346,12675,0
185347,12686,2
185348,12701,0
185349,12709,0
185350,13208,0
185351,13306,0
185352,13317,0
185353,13330,0
185354,13331,0
185355,13335,0
185356,13304,0
185357,13336,0
185358,12732,0
185359,13280,0
185360,12501,0
185361,10676,0
185362,10452,0
185363,10507,0
185364,10718,2
185365,10784,0
185366,10651,0
185367,11306,0
185368,11063,0
185369,10633,0
185370,10045,0
185371,10083,0
185372,10334,0
185373,10614,0
185374,10381,0
185375,11132,0
185376,12232,0
185377,12054,0
185378,12064,0
185379,12082,2
185380,12090,2
185381,12333,0
185382,12361,2
185383,12469,0
185384,12475,0
185385,12477,0
185386,12066,0
185387,11930,2
185388,11207,0
185389,11404,0
185390,11534,0
185391,11913,0
185392,13123,0
185393,15395,2
185394,15416,0
185395,15419,0
185396,15459,0
185397,15483,2
185398,15280,0
185399,15484,2
185400,15512,0
185401,15866,2
185402,15868,0
185403,15876,0
185404,15492,0
185405,15279,2
185406,14663,0
185407,14691,0
185408,15162,0
185409,15164,0
185410,15166,0
185411,14784,0
185412,14866,0
185413,15213,2
185414,16009,0
185415,15577,0
185416,15665,0
185417,15739,0
185418,15788,2
185419,15806,2
185420,16534,0
185421,16657,0
185422,16680,0
185423,16721,0
185424,16898,2
185425,16041,0
185426,16043,0
185427,16110,0
185428,16135,0
185429,16153,0
185430,16155,2
185431,16200,2
185432,13653,0
185433,13661,2
185434,13743,0
185435,13745,0
185436,14152,0
185437,13834,0
185438,13628,0
185439,12802,0
185440,12830,2
185441,12860,0
185442,12891,0
185443,12917,0
185444,12961,0
185445,13632,0
185446,10039,2
185447,15027,0
185448,15052,0
185449,15067,2
185450,14124,2
185451,14253,0
185452,14282,0
185453,14963,0
185454,10032,0
185455,10005,0
185456,6057,0
185457,6007,0
185458,5684,0
185459,5943,0
185460,5945,0
185461,5946,0
185462,5950,0
185463,5953,0
185464,5956,0
185465,6186,0
185466,6247,2
185467,6249,0
185468,6641,2
185469,6316,0
185470,6678,0
185471,5660,2
185472,5012,0
185473,5044,0
185474,5361,2
185475,5362,2
185476,4841,0
185477,4628,0
185478,4679,0
185479,4904,2
185480,4944,0
185481,5210,2
185482,5005,0
185483,5844,0
185484,5656,0
185485,5352,0
185486,5469,0
185487,5488,2
185488,5490,2
185489,5497,0
185490,5517,0
185491,16922,0
185492,9208,0
185493,8744,0
185494,8801,0
185495,8570,2
185496,8862,0
185497,8867,0
185498,8871,0
185499,8365,0
185500,8398,0
185501,9321,0
185502,9882,0
185503,9949,0
185504,9980,0
185505,9054,2
185506,9478,0
185507,9507,0
185508,8226,0
185509,7173,2
185510,7458,0
185511,7499,0
185512,7018,2
185513,6350,0
185514,6837,0
185515,6861,0
185516,6996,0
185517,7524,0
185518,7730,0
185519,7878,2
185520,7882,0
185521,7929,2
185522,8012,0
185523,8044,0
185524,8035,0
185525,8110,0
185526,8162,0
185527,8164,0
185528,8166,0
185529,8191,0
185530,7793,2
185531,7653,0
185532,4554,0
185533,3934,2
185534,4008,0
185535,5036,2
185536,4993,0
185537,4871,2
185538,3421,0
185539,3778,0
185540,3477,0
185541,7213,2
185542,7673,0
185543,7324,0
185544,7159,0
185545,7072,2
185546,6953,0
185547,8421,0
185548,8573,0
185549,8607,0
185550,8686,0
185551,8757,0
185552,8819,2
185553,8448,2
185554,6714,0
185555,6734,0
185556,6126,2
185557,6377,0
185558,6308,0
185559,20403,0
185560,20560,0
185561,20602,0
185562,20618,0
185563,20622,0
185564,20629,2
185565,20630,3
185566,20746,0
185567,19672,2
185568,19796,2
185569,19835,0
185570,19874,0
185571,19893,0
185572,20070,0
185573,20091,2
185574,20184,0
185575,20378,0
185576,20396,0
185577,20878,0
185578,21362,2
185579,17449,0
185580,17869,2
185581,17882,0
185582,16976,0
185583,16987,0
185584,17105,2
185585,17107,0
185586,17662,2
185587,17229,0
185588,17290,2
185589,18109,0
185590,21548,0
185591,18129,2
185592,19244,0
185593,19576,0
185594,19948,0
185595,19650,2
185596,19487,0
185597,19155,0
185598,18181,0
185599,18200,0
185600,18255,0
185601,18497,0
185602,18672,0
185603,18719,0
185604,18924,0
185605,19094,2
185606,19117,2
185607,18163,0
185608,2688,0
185609,2778,2
185610,2639,0
185611,2851,2
185612,2671,0
185613,3393,2
185614,2652,0
185615,2867,0
185616,2872,0
185617,2880,0
185618,2940,0
185619,62,2
185620,21827,0
185621,21828,0
185622,21906,2
185623,22071,0
185624,22104,0
185625,21706,0
185626,1857,2
185627,2284,2
185628,1523,0
185629,1241,0
185630,1238,0
185631,1202,0
185632,1199,0
185633,1176,0
185634,1132,0
185635,1102,0
185636,1101,0
185637,1087,0
185638,1249,0
185639,1306,0
185640,1247,0
185641,1257,0
185642,1037,0
185643,445,0
185644,408,0
185645,407,0
185646,388,0
185647,356,0
185648,325,0
185649,313,0
185650,269,0
185651,253,0
185652,248,0
185653,213,0
185654,205,0
185655,202,0
185656,149,0
185657,138,0
185658,308,0
185659,968,2
185660,687,2
185661,1864,0
185662,1817,0
185663,1622,0
185664,1618,0
185665,1579,0
185666,1565,2
185667,1556,2
185668,1555,2
185669,109,0
185670,93,0
185671,21355,2
185672,21110,0
185673,21441,0
185674,21363,0
185675,21386,2
185676,20829,0
185677,20812,0
185678,20800,2
185679,20731,2
185680,20718,0
185681,20680,0
185682,20678,0
185683,20643,0
185684,20831,0
185685,20243,0
185686,20265,2
185687,22050,0
185688,57,0
185689,45,0
185690,42,0
185691,38,0
185692,33,2
185693,21759,2
185694,21732,0
185695,21458,0
185696,21624,2
185697,21955,0
185698,21929,0
185699,21928,0
185700,21842,0
185701,21835,2
185702,21976,0
185703,3282,0
185704,3278,0
185705,3579,0
185706,3707,2
185707,3692,2
185708,3385,2
185709,3485,2
185710,2324,0
185711,2226,0
185712,2187,2
185713,2182,0
185714,2360,0
185715,2078,0
185716,1729,0
185717,1687,0
185718,1686,0
185719,1682,0
185720,1663,0
185721,2287,2
185722,1761,0
185723,2035,0
185724,1988,2
185725,1753,0
185726,1740,0
185727,2951,0
185728,3158,2
185729,3108,0
185730,3080,0
185731,3054,2
185732,3014,0
185733,2550,0
185734,2544,0
185735,2529,0
185736,2508,0
185737,2442,2
185738,2864,0
185739,2634,0
185740,2886,0
185741,13855,0
185742,13058,0
185743,13041,0
185744,13742,0
185745,14254,0
185746,14931,2
185747,14102,0
185748,13968,0
185749,13900,0
185750,13587,0
185751,13586,0
185752,13579,0
185753,12803,0
185754,13542,2
185755,13541,0
185756,13631,0
185757,13030,0
185758,13029,0
185759,13011,0
185760,13691,2
185761,13688,0
185762,13678,0
185763,13667,0
185764,13665,0
185765,13654,0
185766,13649,0
185767,13634,0
185768,14712,0
185769,14709,0
185770,15169,0
185771,14690,0
185772,14664,0
185773,15128,0
185774,15221,2
185775,15217,2
185776,14831,2
185777,14844,2
185778,15087,0
185779,14386,0
185780,14973,0
185781,14966,0
185782,14965,0
185783,14961,0
185784,15048,2
185785,14500,0
185786,12478,0
185787,12468,0
185788,12466,0
185789,12451,2
185790,13113,0
185791,12421,0
185792,12337,2
185793,11242,0
185794,11133,0
185795,11391,2
185796,10989,0
185797,10934,0
185798,11766,0
185799,11763,0
185800,11711,0
185801,11685,0
185802,11526,0
185803,11523,0
185804,11521,0
185805,12515,0
185806,13284,0
185807,13253,0
185808,12550,2
185809,12544,0
185810,13231,0
185811,18620,0
185812,18619,0
185813,18595,2
185814,18571,0
185815,18543,0
185816,18445,0
185817,18370,0
185818,18341,0
185819,18320,0
185820,18677,0
185821,18679,0
185822,19045,0
185823,19039,0
185824,19037,0
185825,19036,0
185826,19023,0
185827,19001,0
185828,18704,0
185829,18690,0
185830,18686,0
185831,18680,0
185832,18843,0
185833,17391,0
185834,18140,2
185835,18107,0
185836,18102,0
185837,17982,0
185838,17948,0
185839,17858,0
185840,20374,0
185841,20360,0
185842,20346,2
185843,20336,0
185844,20231,2
185845,20224,0
185846,20099,0
185847,20187,0
185848,20048,2
185849,19888,0
185850,20571,0
185851,20568,0
185852,20540,0
185853,20537,0
185854,20536,2
185855,20464,0
185856,19847,0
185857,19795,2
185858,19503,0
185859,19479,0
185860,19621,0
185861,19691,0
185862,17375,2
185863,15989,2
185864,15560,0
185865,15922,2
185866,15858,0
185867,16031,0
185868,15510,0
185869,15500,0
185870,16036,0
185871,16140,0
185872,16130,0
185873,16120,0
185874,16119,0
185875,16042,2
185876,16097,0
185877,16085,0
185878,16061,0
185879,16098,0
185880,15276,2
185881,15392,2
185882,15490,0
185883,15330,0
185884,15328,0
185885,15326,0
185886,15290,0
185887,17242,2
185888,15572,0
185889,15566,0
185890,16177,2
185891,16174,0
185892,16186,0
185893,16361,0
185894,15793,0
185895,15692,0
185896,15686,0
185897,16313,0
185898,16311,0
185899,8693,0
185900,8687,0
185901,9187,0
185902,8676,0
185903,8672,0
185904,8803,0
185905,8779,2
185906,9206,0
185907,9203,0
185908,8357,0
185909,8615,2
185910,9171,0
185911,8429,0
185912,8809,0
185913,9358,0
185914,9359,0
185915,9065,0
185916,9066,0
185917,9047,0
185918,9403,2
185919,9401,2
185920,9366,0
185921,8918,0
185922,8864,0
185923,8856,0
185924,8825,0
185925,8821,0
185926,9344,0
185927,9010,0
185928,7508,0
185929,7507,0
185930,7459,0
185931,7409,0
185932,7390,0
185933,7267,0
185934,7655,0
185935,7647,0
185936,7256,0
185937,7161,0
185938,7146,0
185939,7668,0
185940,8148,0
185941,8095,2
185942,8093,2
185943,8029,0
185944,8043,2
185945,7998,0
185946,8443,0
185947,7956,2
185948,8182,0
185949,8296,0
185950,8510,0
185951,8238,0
185952,8219,0
185953,8218,0
185954,8214,0
185955,8491,0
185956,8484,0
185957,8472,0
185958,8469,0
185959,8193,0
185960,9449,0
185961,7843,0
185962,7671,0
185963,7876,0
185964,9451,0
185965,10518,2
185966,10514,2
185967,10523,0
185968,10477,0
185969,10472,0
185970,10786,0
185971,10748,0
185972,10726,0
185973,10721,0
185974,10553,2
185975,10552,2
185976,10727,0
185977,10674,0
185978,10672,0
185979,10439,0
185980,10669,0
185981,10653,0
185982,10645,0
185983,10820,0
185984,10861,0
185985,11409,0
185986,8078,2
185987,8063,0
185988,11261,0
185989,11382,0
185990,11379,0
185991,11377,0
185992,11375,0
185993,11401,0
185994,11188,0
185995,11425,0
185996,11830,0
185997,11576,0
185998,11571,0
185999,11496,0
186000,11542,0
186001,11184,0
186002,10983,0
186003,10954,0
186004,10945,0
186005,10942,0
186006,10940,0
186007,10939,0
186008,10931,0
186009,10911,0
186010,10893,0
186011,11323,0
186012,10997,0
186013,11161,0
186014,11147,2
186015,11141,0
186016,11355,0
186017,11072,2
186018,10609,0
186019,9554,0
186020,9539,0
186021,9537,0
186022,9499,0
186023,9498,0
186024,9497,0
186025,9494,0
186026,9481,0
186027,9819,0
186028,10337,0
186029,10331,2
186030,10325,2
186031,10315,0
186032,10290,0
186033,10285,0
186034,10340,0
186035,10380,2
186036,10159,0
186037,10144,0
186038,9923,2
186039,9845,2
186040,9840,0
186041,9835,0
186042,9830,0
186043,10093,0
186044,10075,2
186045,10058,0
186046,10044,2
186047,10042,2
186048,10029,0
186049,10273,0
186050,10003,0
186051,10266,0
186052,10148,0
186053,7006,2
186054,4884,0
186055,4660,0
186056,4642,0
186057,4633,2
186058,4977,0
186059,4975,0
186060,4708,0
186061,4694,0
186062,4956,0
186063,4935,0
186064,4615,0
186065,4516,0
186066,4431,0
186067,4551,0
186068,4561,0
186069,4610,0
186070,4604,0
186071,4602,0
186072,4595,0
186073,4573,0
186074,5004,0
186075,5485,2
186076,5353,0
186077,5339,0
186078,5338,0
186079,5324,2
186080,5323,2
186081,5336,0
186082,5486,0
186083,5516,0
186084,5515,0
186085,5248,0
186086,5026,0
186087,5038,2
186088,5309,0
186089,4418,0
186090,3897,0
186091,3896,0
186092,3821,0
186093,3891,0
186094,3818,0
186095,4024,0
186096,4009,0
186097,4002,0
186098,4001,0
186099,4041,0
186100,3919,2
186101,3988,0
186102,3974,0
186103,3987,0
186104,3620,0
186105,3617,0
186106,3753,0
186107,3640,0
186108,3802,0
186109,3797,0
186110,3787,2
186111,3777,0
186112,3659,0
186113,3657,0
186114,3757,0
186115,4316,0
186116,4318,0
186117,4310,0
186118,4100,0
186119,4092,0
186120,4088,0
186121,4414,2
186122,4406,2
186123,4382,2
186124,4138,0
186125,4067,0
186126,4059,0
186127,4242,2
186128,4070,0
186129,6291,0
186130,6695,0
186131,6311,0
186132,6045,0
186133,6040,0
186134,6464,0
186135,6265,0
186136,6259,0
186137,6407,0
186138,6405,0
186139,6202,0
186140,6378,2
186141,6931,0
186142,6815,0
186143,6811,0
186144,6810,0
186145,6806,0
186146,6798,0
186147,6333,0
186148,6826,0
186149,6867,0
186150,6857,0
186151,6855,0
186152,6853,0
186153,6847,0
186154,6332,0
186155,5605,0
186156,5551,0
186157,5543,0
186158,5539,0
186159,5663,2
186160,5659,2
186161,6005,0
186162,5999,0
186163,5995,0
186164,5963,0
186165,5961,0
186166,5959,0
186167,5951,0
186168,5942,0
186169,3541,2
186170,3354,0
186171,3624,0
186172,5467,0
186173,4996,2
186174,4335,0
186175,4710,0
186176,4639,2
186177,1325,2
186178,1215,0
186179,1253,0
186180,1538,2
186181,902,0
186182,892,0
186183,22069,0
186184,22059,0
186185,22105,2
186186,888,0
186187,30,0
186188,22139,2
186189,22137,0
186190,22111,0
186191,22106,0
186192,2531,0
186193,2270,2
186194,3027,2
186195,2782,2
186196,2591,0
186197,1969,2
186198,10389,0
186199,8852,0
186200,9019,0
186201,8555,2
186202,9020,0
186203,12482,0
186204,12473,0
186205,12405,0
186206,12317,0
186207,12088,0
186208,12031,0
186209,12206,0
186210,11968,0
186211,12539,0
186212,10455,2
186213,10625,0
186214,11567,0
186215,11046,0
186216,6733,0
186217,6694,0
186218,5541,0
186219,5842,0
186220,6027,0
186221,5667,0
186222,7984,0
186223,6740,2
186224,7384,0
186225,18430,0
186226,18425,0
186227,18417,0
186228,18384,0
186229,18375,0
186230,18361,0
186231,18464,0
186232,19286,0
186233,18192,0
186234,18187,0
186235,18186,0
186236,18184,0
186237,18209,0
186238,18467,0
186239,18501,0
186240,18629,0
186241,18627,0
186242,19341,0
186243,18483,0
186244,18560,0
186245,18523,0
186246,19309,0
186247,19308,0
186248,19317,0
186249,18132,0
186250,17883,0
186251,17847,0
186252,17840,0
186253,18043,0
186254,17890,0
186255,17764,0
186256,18011,0
186257,17898,2
186258,18125,0
186259,18115,2
186260,18108,0
186261,18104,0
186262,17989,0
186263,18091,0
186264,17936,0
186265,17929,0
186266,17757,0
186267,18653,0
186268,18669,0
186269,19464,0
186270,19126,0
186271,19110,0
186272,19093,2
186273,19092,0
186274,19087,0
186275,19085,0
186276,19162,0
186277,19220,0
186278,19210,0
186279,19507,2
186280,19488,0
186281,19478,0
186282,19075,0
186283,18911,2
186284,18884,2
186285,18849,0
186286,18841,0
186287,18835,0
186288,18831,0
186289,18764,0
186290,18759,0
186291,18714,0
186292,18708,0
186293,18746,0
186294,19053,0
186295,19051,0
186296,19050,0
186297,19046,0
186298,19044,0
186299,19015,0
186300,18979,0
186301,19423,0
186302,19422,0
186303,18654,0
186304,17568,0
186305,2707,2
186306,2699,0
186307,2799,2
186308,3023,0
186309,3234,2
186310,3236,2
186311,17403,0
186312,1364,0
186313,17534,0
186314,17479,0
186315,17469,0
186316,17461,0
186317,17452,0
186318,17440,0
186319,17419,2
186320,19588,0
186321,1916,2
186322,1813,2
186323,2036,0
186324,2059,0
186325,1467,2
186326,19590,0
186327,21001,0
186328,20996,0
186329,21010,0
186330,20952,0
186331,20951,0
186332,21069,0
186333,21113,0
186334,21374,0
186335,21366,2
186336,21103,0
186337,21342,0
186338,21270,0
186339,21213,0
186340,21207,0
186341,21137,0
186342,21136,0
186343,21119,0
186344,21116,0
186345,21114,0
186346,21354,0
186347,20882,2
186348,20845,0
186349,20844,0
186350,20833,0
186351,20909,0
186352,20803,0
186353,20760,0
186354,20752,0
186355,20749,0
186356,20743,0
186357,20736,2
186358,20801,0
186359,20918,0
186360,20274,0
186361,21914,2
186362,21957,0
186363,21947,0
186364,21940,0
186365,21765,0
186366,21760,2
186367,21946,0
186368,22008,0
186369,22007,0
186370,21795,0
186371,21791,0
186372,21408,0
186373,21453,0
186374,21787,0
186375,21684,2
186376,21597,0
186377,21536,0
186378,21530,0
186379,21519,0
186380,21792,0
186381,20735,2
186382,19797,2
186383,19775,0
186384,19774,2
186385,19744,0
186386,19976,0
186387,19692,0
186388,19674,2
186389,19671,0
186390,19951,0
186391,19967,0
186392,19814,0
186393,20126,0
186394,20046,0
186395,19789,0
186396,19902,0
186397,19898,0
186398,19885,0
186399,19884,0
186400,19852,0
186401,19900,0
186402,20214,0
186403,20217,0
186404,20617,2
186405,20623,0
186406,20625,0
186407,20730,2
186408,20725,0
186409,20694,0
186410,20600,0
186411,20599,0
186412,20605,0
186413,20377,0
186414,20352,0
186415,20347,0
186416,20219,0
186417,20413,0
186418,20594,0
186419,20586,0
186420,20581,0
186421,20570,0
186422,20565,0
186423,20529,0
186424,20512,0
186425,20461,0
186426,20456,0
186427,20439,0
186428,13239,0
186429,5897,0
186430,6312,0
186431,6275,0
186432,5997,0
186433,6234,0
186434,6190,0
186435,6127,2
186436,4090,0
186437,4117,0
186438,4285,0
186439,3769,0
186440,3634,2
186441,3902,0
186442,3990,0
186443,5270,2
186444,5241,2
186445,5341,0
186446,5397,0
186447,4583,2
186448,4531,0
186449,4837,2
186450,4707,0
186451,4907,2
186452,4653,0
186453,9740,0
186454,9665,0
186455,9056,0
186456,9411,0
186457,9349,0
186458,9335,0
186459,9322,0
186460,8888,2
186461,9400,0
186462,10405,0
186463,10517,2
186464,10488,0
186465,10631,0
186466,9930,0
186467,9797,0
186468,10304,0
186469,10143,2
186470,10099,0
186471,7398,0
186472,7397,0
186473,7393,0
186474,7327,0
186475,7286,0
186476,7270,0
186477,7255,0
186478,7231,0
186479,7350,0
186480,6807,0
186481,6353,0
186482,6875,0
186483,7134,0
186484,9211,0
186485,7877,2
186486,8256,2
186487,8249,0
186488,8502,0
186489,8244,0
186490,8112,0
186491,8094,0
186492,8033,0
186493,19305,0
186494,17942,0
186495,18059,2
186496,17848,0
186497,18022,2
186498,18016,2
186499,19048,0
186500,19118,2
186501,16866,0
186502,16601,0
186503,16459,0
186504,15798,2
186505,15784,2
186506,15680,0
186507,17220,0
186508,17104,0
186509,21118,0
186510,21790,0
186511,21485,2
186512,21591,0
186513,20355,0
186514,20354,2
186515,20337,0
186516,19913,0
186517,19969,0
186518,20189,0
186519,13657,0
186520,13630,0
186521,12964,0
186522,13802,0
186523,13723,0
186524,13282,0
186525,13385,0
186526,13381,0
186527,15925,0
186528,15877,0
186529,15499,0
186530,15478,2
186531,15329,0
186532,16187,2
186533,16175,2
186534,16159,0
186535,16136,0
186536,16075,0
186537,16068,0
186538,14971,0
186539,14970,0
186540,15226,2
186541,14903,0
186542,15165,0
186543,3274,0
186544,3263,0
186545,3170,0
186546,2969,2
186547,2600,2
186548,2597,2
186549,2594,0
186550,2585,0
186551,2754,2
186552,2708,0
186553,2461,0
186554,2458,0
186555,2443,2
186556,2819,2
186557,2862,0
186558,2215,0
186559,3329,2
186560,2213,0
186561,1485,2
186562,1297,0
186563,1288,0
186564,1232,0
186565,1133,0
186566,2140,0
186567,2254,0
186568,2062,0
186569,2047,2
186570,1611,2
186571,1754,0
186572,1965,0
186573,1673,0
186574,1856,2
186575,2049,2
186576,8008,0
186577,7741,2
186578,6630,2
186579,12705,0
186580,12504,0
186581,12512,0
186582,12513,0
186583,12523,0
186584,12536,0
186585,12552,2
186586,12558,0
186587,12863,0
186588,13712,0
186589,13720,0
186590,13445,0
186591,9151,0
186592,9420,0
186593,8685,0
186594,8802,0
186595,10827,0
186596,11431,0
186597,11631,0
186598,11723,0
186599,11765,0
186600,11915,0
186601,11973,0
186602,10661,0
186603,496,0
186604,1023,0
186605,237,0
186606,1880,0
186607,20953,2
186608,21021,0
186609,21042,0
186610,20739,2
186611,20751,0
186612,21107,0
186613,21112,0
186614,21681,0
186615,21682,0
186616,22015,2
186617,21619,0
186618,21120,0
186619,21191,0
186620,21196,0
186621,21214,0
186622,21257,0
186623,4391,0
186624,4427,0
186625,4541,0
186626,3000,2
186627,3153,0
186628,3159,0
186629,3160,0
186630,14108,0
186631,2153,0
186632,2183,0
186633,2141,0
186634,2088,0
186635,2623,0
186636,2626,0
186637,1721,0
186638,1815,2
186639,1829,0
186640,3457,0
186641,3290,0
186642,3284,0
186643,3597,0
186644,3500,0
186645,3372,0
186646,3377,0
186647,3168,0
186648,3218,0
186649,3082,0
186650,3096,0
186651,18462,0
186652,18466,0
186653,18484,0
186654,19415,0
186655,19088,0
186656,19183,0
186657,19611,0
186658,14795,0
186659,14865,2
186660,15260,2
186661,16212,0
186662,15035,2
186663,18322,0
186664,18325,0
186665,16826,2
186666,16858,0
186667,16889,0
186668,16997,0
186669,17112,0
186670,17157,0
186671,17320,0
186672,17332,0
186673,16260,0
186674,1515,2
186675,1290,0
186676,1292,0
186677,1322,0
186678,1256,0
186679,153,0
186680,413,0
186681,88,0
186682,72,0
186683,22154,0
186684,59,0
186685,1104,0
186686,1075,0
186687,1012,2
186688,970,0
186689,971,0
186690,1010,0
186691,762,0
186692,4336,0
186693,3992,0
186694,2376,0
186695,2244,0
186696,2090,0
186697,2956,0
186698,2976,2
186699,3079,0
186700,4364,0
186701,6285,0
186702,6519,0
186703,6521,0
186704,6522,0
186705,6523,0
186706,6524,0
186707,6525,0
186708,6526,0
186709,6527,0
186710,6528,0
186711,6529,0
186712,6530,0
186713,6520,0
186714,6532,0
186715,6130,0
186716,6164,0
186717,6624,2
186718,4636,0
186719,4638,0
186720,5470,0
186721,5500,0
186722,17640,0
186723,17641,0
186724,17201,0
186725,17711,0
186726,17225,2
186727,15835,0
186728,16494,0
186729,17364,0
186730,19337,0
186731,19338,0
186732,19339,0
186733,19345,0
186734,19346,0
186735,18696,0
186736,18724,0
186737,19344,0
186738,18587,0
186739,17750,0
186740,18017,0
186741,17963,0
186742,15034,0
186743,14479,0
186744,13934,0
186745,14258,2
186746,14407,0
186747,15548,0
186748,16038,2
186749,15289,2
186750,14892,0
186751,19463,0
186752,234,0
186753,315,0
186754,21826,2
186755,21864,0
186756,1334,0
186757,20072,0
186758,20185,0
186759,20195,0
186760,20393,2
186761,20394,2
186762,19957,2
186763,19981,0
186764,20837,0
186765,20717,0
186766,15283,2
186767,15267,2
186768,15295,0
186769,15167,0
186770,15171,0
186771,15172,0
186772,15228,0
186773,15897,0
186774,15898,0
186775,15900,0
186776,15564,0
186777,15892,0
186778,16050,0
186779,16054,0
186780,16093,0
186781,16058,0
186782,16102,0
186783,15889,0
186784,15878,0
186785,15414,0
186786,15494,0
186787,15503,2
186788,15504,0
186789,15870,0
186790,16111,2
186791,14125,0
186792,13651,2
186793,13656,0
186794,13695,0
186795,13702,2
186796,13716,2
186797,15088,0
186798,15106,0
186799,15093,0
186800,14962,0
186801,14979,0
186802,16112,0
186803,18701,0
186804,18882,0
186805,18514,0
186806,20327,0
186807,20486,0
186808,19966,0
186809,17734,0
186810,16207,0
186811,15759,2
186812,16355,0
186813,15832,0
186814,16138,0
186815,16154,0
186816,16158,0
186817,17658,0
186818,17666,0
186819,17261,0
186820,16786,0
186821,16582,0
186822,16917,0
186823,16986,0
186824,17017,0
186825,13616,0
186826,10225,0
186827,9406,0
186828,10750,0
186829,10888,0
186830,8157,0
186831,7460,0
186832,9202,0
186833,9210,0
186834,8504,0
186835,13333,0
186836,13297,0
186837,13295,0
186838,13259,0
186839,13296,0
186840,13448,0
186841,13548,0
186842,12840,0
186843,13254,0
186844,12524,0
186845,11920,0
186846,13084,0
186847,13110,0
186848,13118,0
186849,13245,0
186850,13224,0
186851,13321,0
186852,13324,0
186853,13316,0
186854,13315,0
186855,13311,0
186856,13312,0
186857,13313,0
186858,13394,0
186859,13379,0
186860,13512,0
186861,13375,0
186862,12730,2
186863,13369,0
186864,13307,0
186865,13258,0
186866,13256,0
186867,13257,0
186868,13261,0
186869,13255,0
186870,13288,0
186871,13289,0
186872,13292,0
186873,12981,0
186874,13047,0
186875,13704,0
186876,13709,2
186877,13721,2
186878,13904,0
186879,13946,0
186880,14164,0
186881,13974,0
186882,14215,0
186883,14216,0
186884,14217,0
186885,14220,0
186886,14223,0
186887,13846,0
186888,13853,0
186889,13698,2
186890,12808,2
186891,13578,0
186892,13588,0
186893,13589,0
186894,13591,0
186895,12857,0
186896,13580,0
186897,12752,0
186898,13549,0
186899,13248,0
186900,13647,0
186901,13650,0
186902,13685,0
186903,13686,0
186904,14224,0
186905,11946,0
186906,11936,0
186907,11924,0
186908,12135,2
186909,11996,0
186910,12332,0
186911,13075,2
186912,12400,0
186913,12408,0
186914,12409,0
186915,12456,0
186916,12459,2
186917,12460,0
186918,13117,0
186919,12097,0
186920,12091,2
186921,12080,0
186922,12083,2
186923,11486,0
186924,11572,0
186925,11574,0
186926,11535,0
186927,11527,0
186928,11255,0
186929,11267,0
186930,11268,0
186931,11479,0
186932,11520,0
186933,11688,0
186934,11773,0
186935,11892,0
186936,11710,0
186937,12463,0
186938,13230,0
186939,13228,0
186940,13223,0
186941,13142,2
186942,12589,0
186943,12590,0
186944,12672,2
186945,12677,2
186946,12591,0
186947,12548,0
186948,13129,0
186949,13211,0
186950,13221,0
186951,13222,0
186952,12693,0
186953,12699,0
186954,13206,0
186955,16142,0
186956,16128,0
186957,16196,0
186958,16191,0
186959,16173,0
186960,16179,0
186961,16180,2
186962,16190,0
186963,15971,0
186964,16000,0
186965,16005,0
186966,15926,0
186967,15899,0
186968,15519,2
186969,15520,2
186970,15524,0
186971,15849,0
186972,15885,0
186973,16090,2
186974,16095,0
186975,16096,0
186976,16099,0
186977,16246,0
186978,16037,0
186979,16040,2
186980,16045,0
186981,16046,0
186982,15995,0
186983,15998,2
186984,16064,0
186985,16226,0
186986,17022,0
186987,17030,0
186988,16697,0
186989,16733,0
186990,16910,0
186991,17595,0
186992,17597,0
186993,17598,0
186994,17262,0
186995,17117,0
186996,17124,0
186997,17184,0
186998,16655,0
186999,15624,0
187000,15667,0
187001,15609,0
187002,15673,0
187003,15760,0
187004,15764,0
187005,16316,2
187006,15608,0
187007,15591,0
187008,15586,0
187009,16239,2
187010,16243,0
187011,15574,0
187012,15575,0
187013,16262,0
187014,16267,0
187015,16498,0
187016,16567,0
187017,16613,0
187018,16618,0
187019,16638,0
187020,16349,0
187021,16353,0
187022,15807,0
187023,15821,0
187024,15833,0
187025,15836,0
187026,16469,0
187027,16474,0
187028,14442,0
187029,14447,2
187030,15015,0
187031,14550,0
187032,14573,0
187033,14423,2
187034,14430,0
187035,15103,0
187036,14605,0
187037,15115,0
187038,15118,0
187039,15131,0
187040,15134,0
187041,14627,0
